date,headline,url
03-Apr-2024,ambuja cements shares rise 0 63 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,share price of page industries falls as sensex gains 190 35 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,ltimindtree shares gain 0 2 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,tata elxsi shares rise 4 31 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,marico shares down 0 34 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,info edge shares fall 0 38 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,havells india shares rise 0 67 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,share price of pidilite ind jumps as sensex gains 95 38 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
03-Apr-2024,shares of zee ent rise as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45385.cms"
04-Apr-2024,why lok sabha election is a non event for stock market investors,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,tech view nifty chart shows bearish reversal what traders should do on friday,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,nifty bank rallies 1 ahead of mpc meet hdfc bank bandhan bank rally over 3,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty pharma index falls 0 15,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,financials and it stocks power sensex nifty to record close ahead of rbi policy decision,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty bank index advances 0 92,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,sensex rises but these stocks fell 5 or more in thursdays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update mining stocks mixed as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty realty index falls 0 04,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update fmcg stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty auto index advances 0 45,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update sugar stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update power stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update fertilisers stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,colgate palmolive shares down 3 26 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,shriram finance shares down 1 84 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of gail falls as sensex gains 510 04 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,srf shares gain 0 06 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of ashok leyland falls as sensex gains 447 76 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,pi industries shares drop 1 0 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,ambuja cements shares down 1 25 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,tube investments declines 1 37 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of icici pru life falls as sensex gains 195 57 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,bajaj holdings stock price down 2 27 per cent as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,indian oil corp shares down 1 81 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,interglobe shares fall 0 74 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,mphasis shares up 0 63 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,godrej consumer stock price up 0 1 per cent as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty it index advances 0 49 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update mining stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of pidilite ind as nifty weakens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update stocks that hit 52 week highs on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,i am very bullish on the country but not the stock market debt a good investment opportunity right now vetri subramaniam,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update power stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,trent shares rise 0 5 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,siemens shares gain 0 15 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,sensex falls these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of tata elxsi jumps as sensex drops 12 37 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update fmcg stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,tata power stock price up 1 28 per cent as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,chola inv finance shares up 1 2 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty auto index falls 0 08 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,varun beverages shares gain 2 08 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty realty index advances 0 1 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,info edge shares rise 1 6 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty pharma index falls 0 41 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,vedanta rises 2 69 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update stocks that hit 52 week lows on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,shares of bandhan bank rise as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,avenue supermart shares rise 4 08 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update nifty bank index advances 0 28 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,max healthcare shares up 0 04 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,fresh peaks sensex surges 500 pts led by gains in hdfc bank nifty scales mt 22600,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,stock market update fertilisers stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,share price of united spirits falls as sensex drops 73 54 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,havells india shares drop 0 14 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,crompton greaves shares down 0 26 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,bel shares down 1 1 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,marico shares fall 0 52 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,zee ent shares down 0 52 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
04-Apr-2024,page industries shares down 0 34 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45386.cms"
05-Apr-2024,nifty bank rallies nearly 3 in a week might hit fresh all time high next week,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update nifty pharma index advances 0 19,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update nifty auto index falls 0 24,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update fmcg stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update sugar stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update nifty bank index advances 0 9,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,tech view nifty 50 in consolidation mode whats the trade set up for next week,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,sensex rises but these stocks fell 5 or more in fridays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update power stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update nifty it index falls 0 5,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update nifty realty index advances 1 43,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,sensex nifty end flat as rbi holds rates realty stocks jump,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update fertilisers stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update mining stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
05-Apr-2024,rbi mpc experts decode policy impact on stock markets heres what they said,"https://economictimes.indiatimes.com/archivelist/year-2024,month-4,starttime-45387.cms"
